label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_pin	U43637/VDD	pin	{281.7440 1026.5140} {283.5680 1027.3060}					placed	M1 CO	VDD			target_cell=U109080
near_pin	U43749/VDD	pin	{284.0240 1026.5140} {285.3920 1027.3980}					placed	M1 CO	VDD			target_cell=U109080
near_pin	U43834/Y	pin	{272.1430 1026.6590} {272.3750 1028.0990}					placed	M1 CO	n44783			target_cell=U109080
near_pin	U43834/VDD	pin	{270.9520 1026.5140} {272.4720 1027.3850}					placed	M1 CO	VDD			target_cell=U109080
near_pin	U44590/VDD	pin	{272.0160 1019.3770} {273.2320 1019.8860}					placed	M1 CO	VDD			target_cell=U109080
near_pin	U44590/VSS	pin	{272.0160 1018.1540} {273.2320 1018.7550}					placed	M1 CO	VSS			target_cell=U109080
near_pin	U44595/A1	pin	{277.5850 1027.2490} {277.7570 1027.3590}					placed	M1 CO	n139903			target_cell=U109080
near_pin	U44595/A3	pin	{277.2810 1027.2490} {277.4530 1027.3590}					placed	M1 CO	ZBUF_644_3427			target_cell=U109080
near_pin	U44595/Y	pin	{277.1590 1026.6650} {277.8570 1028.0950}					placed	M1 CO	n44781			target_cell=U109080
near_pin	U44672/Y	pin	{283.3910 1023.3210} {284.0890 1024.7510}					placed	M1 CO	n44895			target_cell=U109080
near_pin	U44672/VDD	pin	{283.1120 1023.1700} {284.3280 1023.6790}					placed	M1 CO	VDD			target_cell=U109080
near_pin	U44672/VSS	pin	{283.1120 1024.3010} {284.3280 1024.9020}					placed	M1 CO	VSS			target_cell=U109080
near_pin	U43730/A1	pin	{280.2590 1027.2490} {280.4310 1027.3590}					placed	M1 CO	n138302			target_cell=U109080
near_pin	U43730/Y	pin	{279.5610 1026.6720} {280.0970 1028.0860}					placed	M1 CO	n44832			target_cell=U109080
near_pin	U43730/VDD	pin	{279.4640 1026.5140} {280.8320 1027.3980}					placed	M1 CO	VDD			target_cell=U109080
near_pin	U33360/A1	pin	{275.6090 1017.2170} {275.7650 1017.5400}					placed	M1 CO	ZBUF_625_1601			target_cell=U109080
near_pin	U33360/A2	pin	{275.8650 1017.3690} {276.0230 1017.5420}					placed	M1 CO	ZBUF_151_2033			target_cell=U109080
near_pin	U33360/Y	pin	{276.2470 1016.6590} {276.6310 1017.9760}					placed	M1 CO	n33279			target_cell=U109080
near_pin	U111635/Y	pin	{273.2070 1026.6510} {274.6550 1028.1000}					placed	M1 CO	n138883			target_cell=U109080
near_pin	U121368/A	pin	{281.8410 1017.3690} {282.1800 1017.5240}					placed	M1 CO	ZBUF_32_143			target_cell=U109080
near_pin	U121368/Y	pin	{282.3270 1016.6190} {283.7750 1018.0680}					placed	M1 CO	n140371			target_cell=U109080
near_pin	ZBUF_174_inst_2280/Y	pin	{271.6870 1024.9880} {272.5270 1026.4360}					placed	M1 CO	ZBUF_174_85			target_cell=U109080
near_pin	ZBUF_174_inst_2280/VDD	pin	{271.1040 1025.8590} {272.6240 1026.5740}					placed	M1 CO	VDD			target_cell=U109080
near_pin	ZBUF_174_inst_2280/VSS	pin	{271.1040 1024.8420} {272.6240 1025.2820}					placed	M1 CO	VSS			target_cell=U109080
near_pin	ZBUF_75_inst_7343/VDD	pin	{270.3440 1023.1700} {273.3840 1024.3030}					placed	M1 CO	VDD			target_cell=U109080
near_pin	ZBUF_75_inst_7343/VSS	pin	{270.3440 1023.6820} {273.3840 1024.9020}					placed	M1 CO	VSS			target_cell=U109080
near_pin	ZBUF_2692_inst_7705/A	pin	{274.0890 1017.3690} {274.2760 1017.5290}					placed	M1 CO	n138242			target_cell=U109080
near_pin	ZBUF_2692_inst_7705/Y	pin	{274.4230 1016.6200} {275.2630 1018.0680}					placed	M1 CO	ZBUF_2692_1158			target_cell=U109080
near_pin	ZBUF_2_inst_13223/Y	pin	{271.8390 1021.6590} {272.3750 1023.0770}					placed	M1 CO	ZBUF_2_2057			target_cell=U109080
near_pin	ZBUF_2_inst_13223/VDD	pin	{269.4320 1022.0970} {272.4720 1023.2300}					placed	M1 CO	VDD			target_cell=U109080
near_pin	ZBUF_2_inst_13223/VSS	pin	{269.4320 1021.4980} {272.4720 1022.7180}					placed	M1 CO	VSS			target_cell=U109080
near_pin	U_4_PTECO_DRC_BUF145/A	pin	{279.4090 1017.3690} {279.7480 1017.5240}					placed	M1 CO	n136823			target_cell=U109080
near_pin	U_4_PTECO_DRC_BUF145/Y	pin	{279.8950 1016.6190} {281.3430 1018.0680}					placed	M1 CO	eco_net_150_n136823			target_cell=U109080
near_pin	U_4_PTECO_DRC_BUF662/Y	pin	{278.6790 1026.6520} {279.2150 1028.1000}					placed	M1 CO	eco_net_695_ZBUF_435_3232			target_cell=U109080
near_pin	U_4_PTECO_DRC_BUF662/VDD	pin	{278.0960 1026.5140} {279.3120 1027.3060}					placed	M1 CO	VDD			target_cell=U109080
near_pin	U_4_PTECO_DRC_BUF1634/A	pin	{276.9770 1017.3690} {277.1490 1017.5090}					placed	M1 CO	ZBUF_1841_3459			target_cell=U109080
near_pin	U_4_PTECO_DRC_BUF1634/Y	pin	{277.3110 1016.6200} {277.8470 1018.0680}					placed	M1 CO	eco_net_1670_ZBUF_1841_3459			target_cell=U109080
near_shape	PATH_25_24	shape	{279.5000 13.0000} {280.5000 1195.7280}					unrestricted	M8	VDD	stripe		target_cell=U109080
near_shape	PATH_13_33	shape	{279.8000 13.0000} {280.2000 1195.7280}					unrestricted	M2	VDD	stripe		target_cell=U109080
near_shape	PATH_25_204	shape	{281.4120 989.1240} {281.4680 1074.3000}					unrestricted	M8	n138421	detail_route		target_cell=U109080
near_shape	PATH_25_219	shape	{274.1160 1009.7960} {274.1720 1022.0120}					unrestricted	M8	n137617	detail_route		target_cell=U109080
near_shape	PATH_25_301	shape	{282.6280 987.9080} {282.6840 1019.5800}					unrestricted	M8	ZBUF_491_96	detail_route		target_cell=U109080
near_shape	PATH_25_329	shape	{275.3320 1012.2280} {275.3880 1056.0600}					unrestricted	M8	ZBUF_271_100	detail_route		target_cell=U109080
near_shape	PATH_25_350	shape	{277.7640 961.1560} {277.8200 1019.5800}					unrestricted	M8	ZBUF_915_120	detail_route		target_cell=U109080
near_shape	PATH_11_597	shape	{20.0000 1018.1540} {1189.3360 1018.2140}					unrestricted	M1	VSS	lib_cell_pin_connect		target_cell=U109080
near_shape	PATH_11_598	shape	{20.0000 1019.8260} {1189.3360 1019.8860}					unrestricted	M1	VDD	lib_cell_pin_connect		target_cell=U109080
near_shape	PATH_11_599	shape	{20.0000 1021.4980} {1189.3360 1021.5580}					unrestricted	M1	VSS	lib_cell_pin_connect		target_cell=U109080
near_shape	PATH_11_600	shape	{20.0000 1023.1700} {1189.3360 1023.2300}					unrestricted	M1	VDD	lib_cell_pin_connect		target_cell=U109080
near_shape	PATH_11_601	shape	{20.0000 1024.8420} {1189.3360 1024.9020}					unrestricted	M1	VSS	lib_cell_pin_connect		target_cell=U109080
near_shape	PATH_11_602	shape	{20.0000 1026.5140} {1189.3360 1026.5740}					unrestricted	M1	VDD	lib_cell_pin_connect		target_cell=U109080
near_shape	PATH_25_616	shape	{272.9000 967.2360} {272.9560 1054.8440}					unrestricted	M8	ZBUF_170_1158	detail_route		target_cell=U109080
near_shape	PATH_25_822	shape	{283.8440 1013.4440} {283.9000 1042.6840}					unrestricted	M8	ZBUF_213_3372	detail_route		target_cell=U109080
near_shape	PATH_25_859	shape	{278.9800 918.5960} {279.0360 1051.1960}					unrestricted	M8	ZBUF_107_2999	detail_route		target_cell=U109080
near_shape	PATH_25_1086	shape	{276.5480 913.7320} {276.6040 1046.3320}					unrestricted	M8	ZBUF_392_3378	detail_route		target_cell=U109080
near_shape	PATH_19_1696	shape	{250.7080 1020.7400} {336.7960 1020.7960}					unrestricted	M5	n20371	detail_route		target_cell=U109080
near_shape	PATH_23_2255	shape	{264.3880 1026.8200} {275.3880 1026.8760}					unrestricted	M7	n136500	detail_route		target_cell=U109080
near_shape	PATH_19_3905	shape	{281.7160 1018.3080} {296.3640 1018.3640}					unrestricted	M5	n44493	detail_route		target_cell=U109080
near_shape	PATH_19_3966	shape	{281.7160 1023.7800} {303.3560 1023.8360}					unrestricted	M5	n44861	detail_route		target_cell=U109080
near_shape	PATH_19_4042	shape	{272.2920 1022.5640} {300.3160 1022.6200}					unrestricted	M5	n44043	detail_route		target_cell=U109080
near_shape	PATH_17_5305	shape	{276.5480 1019.2200} {276.6040 1041.4680}					unrestricted	M4	n20053	detail_route		target_cell=U109080
near_shape	PATH_23_5348	shape	{261.9560 1023.1720} {273.5640 1023.2280}					unrestricted	M7	ZBUF_345_1099	detail_route		target_cell=U109080
near_shape	PATH_21_5580	shape	{275.3320 1026.8200} {275.3880 1028.7000}					unrestricted	M6	n136500	detail_route		target_cell=U109080
near_shape	PATH_17_5695	shape	{282.6280 1024.3880} {282.6840 1073.0840}					unrestricted	M4	n20054	detail_route		target_cell=U109080
near_shape	PATH_23_6257	shape	{277.7640 1026.8200} {295.4520 1026.8760}					unrestricted	M7	ZBUF_121_1641	detail_route		target_cell=U109080
near_shape	PATH_21_6375	shape	{280.1960 1023.1720} {280.2520 1029.3080}					unrestricted	M6	n136923	detail_route		target_cell=U109080
near_shape	PATH_21_6503	shape	{283.8440 1023.1720} {283.9000 1039.6440}					unrestricted	M6	n137550	detail_route		target_cell=U109080
near_shape	PATH_23_6507	shape	{233.3800 1018.3080} {334.9720 1018.3640}					unrestricted	M7	ZBUF_96_2119	detail_route		target_cell=U109080
near_shape	PATH_21_7040	shape	{272.2920 983.0440} {272.3480 1023.8360}					unrestricted	M6	n139191	detail_route		target_cell=U109080
near_shape	PATH_23_7151	shape	{273.5080 1025.6040} {327.0680 1025.6600}					unrestricted	M7	ZBUF_141_2545	detail_route		target_cell=U109080
near_shape	PATH_23_7196	shape	{272.9000 1020.7400} {288.1560 1020.7960}					unrestricted	M7	ZBUF_295_2551	detail_route		target_cell=U109080
near_shape	PATH_23_7205	shape	{213.3160 1024.3880} {373.2760 1024.4440}					unrestricted	M7	ZBUF_649_3010	detail_route		target_cell=U109080
near_shape	PATH_21_9036	shape	{281.4120 1019.5240} {281.4680 1028.0920}					unrestricted	M6	ZBUF_915_120	detail_route		target_cell=U109080
near_shape	PATH_21_9148	shape	{277.1560 1021.9560} {277.2120 1030.5240}					unrestricted	M6	ZBUF_171_151	detail_route		target_cell=U109080
near_shape	PATH_23_9696	shape	{275.3320 1023.1720} {288.1560 1023.2280}					unrestricted	M7	eco_net_27_ZBUF_1806_1089	detail_route		target_cell=U109080
near_shape	PATH_21_10342	shape	{272.9000 1021.3480} {272.9560 1029.9160}					unrestricted	M6	ZBUF_9_147	detail_route		target_cell=U109080
near_shape	PATH_23_10820	shape	{259.5240 1019.5240} {273.5640 1019.5800}					unrestricted	M7	eco_net_789_n57094	detail_route		target_cell=U109080
near_shape	PATH_21_11420	shape	{278.9800 1024.3880} {279.0360 1029.3080}					unrestricted	M6	ZBUF_28_1110	detail_route		target_cell=U109080
near_shape	PATH_21_11507	shape	{280.8040 993.9880} {280.8600 1056.0600}					unrestricted	M6	ZBUF_42_151	detail_route		target_cell=U109080
near_shape	PATH_17_11660	shape	{282.6280 1007.6680} {282.6840 1021.4040}					unrestricted	M4	n43815	detail_route		target_cell=U109080
near_shape	PATH_17_11720	shape	{271.9880 1022.5640} {272.3480 1022.6200}					unrestricted	M4	n44043	detail_route		target_cell=U109080
near_shape	PATH_21_15287	shape	{277.7640 1026.8200} {277.8200 1027.4840}					unrestricted	M6	ZBUF_121_1641	detail_route		target_cell=U109080
near_shape	PATH_21_17226	shape	{276.5480 1021.9560} {276.6040 1087.6760}					unrestricted	M6	ZBUF_143_2544	detail_route		target_cell=U109080
near_shape	PATH_21_17227	shape	{278.9800 1015.2680} {279.0360 1022.0120}					unrestricted	M6	ZBUF_193_2544	detail_route		target_cell=U109080
near_shape	PATH_21_17248	shape	{272.9000 1013.4440} {272.9560 1020.7960}					unrestricted	M6	ZBUF_295_2551	detail_route		target_cell=U109080
near_shape	PATH_21_18783	shape	{274.7240 1009.1880} {274.7800 1030.5240}					unrestricted	M6	ZBUF_2_2795	detail_route		target_cell=U109080
near_shape	PATH_11_20182	shape	{277.9190 1026.9750} {277.9690 1028.0890}					unrestricted	M1	n20429	detail_route		target_cell=U109080
near_shape	PATH_21_20900	shape	{278.3720 1009.1880} {278.4280 1054.8440}					unrestricted	M6	ZBUF_2_2919	detail_route		target_cell=U109080
near_shape	PATH_21_20904	shape	{282.0200 1009.1880} {282.0760 1041.4680}					unrestricted	M6	ZBUF_2_3022	detail_route		target_cell=U109080
near_shape	PATH_21_21751	shape	{275.9400 986.6920} {275.9960 1043.2920}					unrestricted	M6	ZBUF_431_3373	detail_route		target_cell=U109080
near_shape	PATH_19_22367	shape	{270.4680 1018.3080} {274.1720 1018.3640}					unrestricted	M5	n136823	detail_route		target_cell=U109080
near_shape	PATH_19_22986	shape	{283.8440 1023.1720} {288.7640 1023.2280}					unrestricted	M5	n137550	detail_route		target_cell=U109080
near_shape	PATH_21_23012	shape	{283.2360 977.5720} {283.2920 1162.4600}					unrestricted	M6	ZBUF_183_3235	detail_route		target_cell=U109080
near_shape	PATH_19_23142	shape	{271.9880 1020.1320} {278.1240 1020.1880}					unrestricted	M5	n137819	detail_route		target_cell=U109080
near_shape	PATH_19_23208	shape	{268.6440 1023.1720} {280.2520 1023.2280}					unrestricted	M5	n136923	detail_route		target_cell=U109080
near_shape	PATH_19_23299	shape	{282.6280 1024.3880} {284.2040 1024.4440}					unrestricted	M5	n137819	detail_route		target_cell=U109080
near_shape	PATH_19_23621	shape	{269.5560 1017.7000} {287.2440 1017.7560}					unrestricted	M5	n138041	detail_route		target_cell=U109080
near_shape	PATH_17_24048	shape	{272.5960 1006.1480} {272.6520 1027.4840}					unrestricted	M4	n87842	detail_route		target_cell=U109080
near_shape	PATH_21_24253	shape	{279.5880 1006.1480} {279.6440 1031.7400}					unrestricted	M6	ZBUF_379_3450	detail_route		target_cell=U109080
near_shape	PATH_19_24829	shape	{272.1080 1023.7780} {272.3500 1023.8380}					unrestricted	M5	n139191	detail_route		target_cell=U109080
near_shape	PATH_21_25041	shape	{274.1160 988.5160} {274.1720 1079.1640}					unrestricted	M6	eco_net_266_n136400	detail_route		target_cell=U109080
near_shape	PATH_21_26352	shape	{273.5080 1015.2680} {273.5640 1019.5800}					unrestricted	M6	eco_net_789_n57094	detail_route		target_cell=U109080
near_shape	PATH_21_26389	shape	{277.1560 1013.4440} {277.2120 1019.5800}					unrestricted	M6	eco_net_801_n136724	detail_route		target_cell=U109080
near_shape	PATH_11_31564	shape	{283.8470 1022.7190} {284.9610 1022.7690}					unrestricted	M1	n43850	detail_route		target_cell=U109080
near_shape	PATH_11_31843	shape	{283.3910 1022.5670} {288.0010 1022.6170}					unrestricted	M1	n44058	detail_route		target_cell=U109080
near_shape	PATH_11_32352	shape	{283.9990 1017.5510} {284.9610 1017.6010}					unrestricted	M1	n43821	detail_route		target_cell=U109080
near_shape	PATH_11_32410	shape	{283.6950 1025.1510} {284.2010 1025.2010}					unrestricted	M1	n43851	detail_route		target_cell=U109080
near_shape	PATH_11_32411	shape	{283.6950 1021.9590} {284.3530 1022.0090}					unrestricted	M1	n43851	detail_route		target_cell=U109080
near_shape	PATH_11_32610	shape	{271.6870 1019.2230} {272.3450 1019.2730}					unrestricted	M1	n44763	detail_route		target_cell=U109080
near_shape	PATH_11_32793	shape	{283.9990 1024.6950} {284.3530 1024.7450}					unrestricted	M1	n44895	detail_route		target_cell=U109080
near_shape	PATH_11_32849	shape	{283.6950 1019.0710} {284.0490 1019.1210}					unrestricted	M1	n44933	detail_route		target_cell=U109080
near_shape	PATH_11_34362	shape	{272.1430 1026.6710} {272.4970 1026.7210}					unrestricted	M1	n44783	detail_route		target_cell=U109080
near_shape	PATH_11_35314	shape	{282.1750 1023.0230} {284.2010 1023.0730}					unrestricted	M1	n44887	detail_route		target_cell=U109080
near_shape	PATH_17_47892	shape	{282.9320 1004.3240} {282.9880 1041.1640}					unrestricted	M4	n132748	detail_route		target_cell=U109080
near_shape	PATH_17_48804	shape	{273.2040 997.6360} {273.2600 1034.4760}					unrestricted	M4	n132758	detail_route		target_cell=U109080
near_shape	PATH_17_50213	shape	{281.4120 946.5640} {281.4680 1046.0280}					unrestricted	M4	n132832	detail_route		target_cell=U109080
near_shape	PATH_17_51158	shape	{272.9000 997.9400} {272.9560 1021.7080}					unrestricted	M4	n136591	detail_route		target_cell=U109080
near_shape	PATH_11_52685	shape	{278.5270 1017.3990} {278.5770 1017.6010}					unrestricted	M1	n43820	detail_route		target_cell=U109080
near_shape	PATH_17_54880	shape	{278.3720 1015.8760} {278.4280 1017.7560}					unrestricted	M4	n136823	detail_route		target_cell=U109080
near_shape	PATH_17_54881	shape	{274.1160 1015.8760} {274.1720 1018.3640}					unrestricted	M4	n136823	detail_route		target_cell=U109080
near_shape	PATH_17_56989	shape	{274.7240 992.1640} {274.7800 1043.9000}					unrestricted	M4	n138086	detail_route		target_cell=U109080
near_shape	PATH_17_57471	shape	{278.3720 1020.1320} {278.4280 1038.1240}					unrestricted	M4	n138400	detail_route		target_cell=U109080
near_shape	PATH_17_57642	shape	{276.2440 1014.0520} {276.3000 1032.6520}					unrestricted	M4	n138434	detail_route		target_cell=U109080
near_shape	PATH_17_58481	shape	{271.9880 1023.7800} {272.3480 1023.8360}					unrestricted	M4	n139191	detail_route		target_cell=U109080
near_shape	PATH_17_60448	shape	{280.5000 1014.0520} {280.5560 1034.4760}					unrestricted	M4	n139992	detail_route		target_cell=U109080
near_shape	PATH_19_62198	shape	{267.4280 1026.8200} {297.5800 1026.8760}					unrestricted	M5	ZBUF_2_968	detail_route		target_cell=U109080
near_shape	PATH_17_62642	shape	{281.1080 1007.9720} {281.1640 1056.6680}					unrestricted	M4	n141808	detail_route		target_cell=U109080
near_shape	PATH_19_62737	shape	{283.2360 1019.5240} {307.9160 1019.5800}					unrestricted	M5	ZBUF_85_155	detail_route		target_cell=U109080
near_shape	PATH_17_62744	shape	{283.8440 1002.5000} {283.9000 1031.1320}					unrestricted	M4	n141958	detail_route		target_cell=U109080
near_shape	PATH_19_62921	shape	{255.8760 1026.2120} {313.6920 1026.2680}					unrestricted	M5	ZBUF_194_1079	detail_route		target_cell=U109080
near_shape	PATH_17_63954	shape	{279.8920 1020.4360} {279.9480 1028.0920}					unrestricted	M4	n139441	detail_route		target_cell=U109080
near_shape	PATH_19_63989	shape	{215.1400 1024.3880} {279.0360 1024.4440}					unrestricted	M5	ZBUF_28_1110	detail_route		target_cell=U109080
near_shape	PATH_17_67456	shape	{279.5880 1015.2680} {279.6440 1029.0040}					unrestricted	M4	ZBUF_779_100	detail_route		target_cell=U109080
near_shape	PATH_19_68179	shape	{280.8040 1020.1320} {289.9800 1020.1880}					unrestricted	M5	ZBUF_603_1114	detail_route		target_cell=U109080
near_shape	PATH_11_71485	shape	{283.3910 1022.8710} {285.8730 1022.9210}					unrestricted	M1	n135520	detail_route		target_cell=U109080
near_shape	PATH_11_73358	shape	{271.2310 1019.0710} {272.4970 1019.1210}					unrestricted	M1	n136756	detail_route		target_cell=U109080
near_shape	PATH_11_73688	shape	{278.0710 1026.8230} {278.1210 1027.4810}					unrestricted	M1	n136890	detail_route		target_cell=U109080
near_shape	PATH_11_76607	shape	{283.3910 1026.3670} {287.5450 1026.4170}					unrestricted	M1	n138302	detail_route		target_cell=U109080
near_shape	PATH_11_77686	shape	{282.4790 1022.4150} {286.0250 1022.4650}					unrestricted	M1	n138412	detail_route		target_cell=U109080
near_shape	PATH_19_77705	shape	{278.9800 1021.9560} {287.2440 1022.0120}					unrestricted	M5	ZBUF_193_2544	detail_route		target_cell=U109080
near_shape	PATH_19_77933	shape	{259.5240 1025.6040} {273.5640 1025.6600}					unrestricted	M5	ZBUF_141_2545	detail_route		target_cell=U109080
near_shape	PATH_19_78134	shape	{268.6440 1024.9960} {289.9800 1025.0520}					unrestricted	M5	ZBUF_673_2059	detail_route		target_cell=U109080
near_shape	PATH_11_80320	shape	{271.3830 1018.9190} {272.3450 1018.9690}					unrestricted	M1	n136823	detail_route		target_cell=U109080
near_shape	PATH_11_82600	shape	{283.3910 1022.2630} {285.8730 1022.3130}					unrestricted	M1	n140371	detail_route		target_cell=U109080
near_shape	PATH_11_87815	shape	{283.3910 1026.0630} {284.2010 1026.1130}					unrestricted	M1	n138181	detail_route		target_cell=U109080
near_shape	PATH_11_88347	shape	{271.5350 1020.5910} {272.3450 1020.6410}					unrestricted	M1	n138263	detail_route		target_cell=U109080
near_shape	PATH_11_98680	shape	{282.6310 1022.1110} {287.2410 1022.1610}					unrestricted	M1	ZBUF_60_2033	detail_route		target_cell=U109080
near_shape	PATH_11_99469	shape	{279.4390 1020.5910} {284.0490 1020.6410}					unrestricted	M1	ZBUF_481_2171	detail_route		target_cell=U109080
near_shape	PATH_19_103841	shape	{269.5560 1019.5240} {273.8680 1019.5800}					unrestricted	M5	eco_net_801_n136724	detail_route		target_cell=U109080
near_shape	PATH_19_104089	shape	{269.2520 1018.9160} {280.2520 1018.9720}					unrestricted	M5	eco_net_1734_ZBUF_75_1495	detail_route		target_cell=U109080
near_shape	PATH_11_106131	shape	{278.2230 1026.9750} {278.2730 1027.9370}					unrestricted	M1	ZBUF_803_105	detail_route		target_cell=U109080
near_shape	PATH_17_106465	shape	{279.8920 1017.0920} {279.9480 1019.2760}					unrestricted	M4	ZBUF_171_151	detail_route		target_cell=U109080
near_shape	PATH_11_106652	shape	{283.9990 1027.1270} {284.5050 1027.1770}					unrestricted	M1	ZBUF_1372_2923	detail_route		target_cell=U109080
near_shape	PATH_11_106653	shape	{283.9990 1027.1270} {284.0490 1027.9370}					unrestricted	M1	ZBUF_1372_2923	detail_route		target_cell=U109080
near_shape	PATH_15_115679	shape	{282.9320 1024.3880} {286.3320 1024.4440}					unrestricted	M3	n20274	detail_route		target_cell=U109080
